-200	0.00072204	0.00072204
-199	-0.00058637	-0.00058637
-198	0.00023047	0.00023047
-197	0.00021381	0.00021381
-196	-0.00057937	-0.00057937
-195	0.00072948	0.00072948
-194	-0.00060605	-0.00060605
-193	0.00025497	0.00025497
-192	0.00019387	0.00019387
-191	-0.00057166	-0.00057166
-190	0.00073709	0.00073709
-189	-0.00062619	-0.00062619
-188	0.00028004	0.00028004
-187	0.00017344	0.00017344
-186	-0.00056375	-0.00056375
-185	0.00074486	0.00074486
-184	-0.00064682	-0.00064682
-183	0.00030577	0.00030577
-182	0.00015246	0.00015246
-181	-0.00055560	-0.00055560
-180	0.00075284	0.00075284
-179	-0.00066803	-0.00066803
-178	0.00033222	0.00033222
-177	0.00013086	0.00013086
-176	-0.00054720	-0.00054720
-175	0.00076103	0.00076103
-174	-0.00068986	-0.00068986
-173	0.00035949	0.00035949
-172	0.00010858	0.00010858
-171	-0.00053852	-0.00053852
-170	0.00076947	0.00076947
-169	-0.00071240	-0.00071240
-168	0.00038766	0.00038766
-167	0.00008554	0.00008554
-166	-0.00052952	-0.00052952
-165	0.00077819	0.00077819
-164	-0.00073572	-0.00073572
-163	0.00041685	0.00041685
-162	0.00006164	0.00006164
-161	-0.00052016	-0.00052016
-160	0.00078722	0.00078722
-159	-0.00075992	-0.00075992
-158	0.00044717	0.00044717
-157	0.00003678	0.00003678
-156	-0.00051041	-0.00051041
-155	0.00079659	0.00079659
-154	-0.00078510	-0.00078510
-153	0.00047876	0.00047876
-152	0.00001087	0.00001087
-151	-0.00050022	-0.00050022
-150	0.00080634	0.00080634
-149	-0.00081137	-0.00081137
-148	0.00051175	0.00051175
-147	-0.00001623	-0.00001623
-146	-0.00048953	-0.00048953
-145	0.00081652	0.00081652
-144	-0.00083886	-0.00083886
-143	0.00054631	0.00054631
-142	-0.00004466	-0.00004466
-141	-0.00047830	-0.00047830
-140	0.00082718	0.00082718
-139	-0.00086772	-0.00086772
-138	0.00058264	0.00058264
-137	-0.00007457	-0.00007457
-136	-0.00046644	-0.00046644
-135	0.00083837	0.00083837
-134	-0.00089810	-0.00089810
-133	0.00062095	0.00062095
-132	-0.00010616	-0.00010616
-131	-0.00045388	-0.00045388
-130	0.00085016	0.00085016
-129	-0.00093021	-0.00093021
-128	0.00066149	0.00066149
-127	-0.00013963	-0.00013963
-126	-0.00044054	-0.00044054
-125	0.00086262	0.00086262
-124	-0.00096425	-0.00096425
-123	0.00070454	0.00070454
-122	-0.00017523	-0.00017523
-121	-0.00042629	-0.00042629
-120	0.00087584	0.00087584
-119	-0.00100050	-0.00100050
-118	0.00075044	0.00075044
-117	-0.00021324	-0.00021324
-116	-0.00041103	-0.00041103
-115	0.00088992	0.00088992
-114	-0.00103923	-0.00103923
-113	0.00079959	0.00079959
-112	-0.00025401	-0.00025401
-111	-0.00039461	-0.00039461
-110	0.00090498	0.00090498
-109	-0.00108081	-0.00108081
-108	0.00085244	0.00085244
-107	-0.00029794	-0.00029794
-106	-0.00037684	-0.00037684
-105	0.00092115	0.00092115
-104	-0.00112565	-0.00112565
-103	0.00090956	0.00090956
-102	-0.00034550	-0.00034550
-101	-0.00035752	-0.00035752
-100	0.00093860	0.00093860
-99	-0.00117425	-0.00117425
-98	0.00097161	0.00097161
-97	-0.00039728	-0.00039728
-96	-0.00033640	-0.00033640
-95	0.00095752	0.00095752
-94	-0.00122721	-0.00122721
-93	0.00103938	0.00103938
-92	-0.00045396	-0.00045396
-91	-0.00031315	-0.00031315
-90	0.00097814	0.00097814
-89	-0.00128528	-0.00128528
-88	0.00111388	0.00111388
-87	-0.00051643	-0.00051643
-86	-0.00028740	-0.00028740
-85	0.00100077	0.00100077
-84	-0.00134934	-0.00134934
-83	0.00119632	0.00119632
-82	-0.00058575	-0.00058575
-81	-0.00025864	-0.00025864
-80	0.00102574	0.00102574
-79	-0.00142055	-0.00142055
-78	0.00128823	0.00128823
-77	-0.00066327	-0.00066327
-76	-0.00022627	-0.00022627
-75	0.00105351	0.00105351
-74	-0.00150031	-0.00150031
-73	0.00139157	0.00139157
-72	-0.00075074	-0.00075074
-71	-0.00018947	-0.00018947
-70	0.00108462	0.00108462
-69	-0.00159047	-0.00159047
-68	0.00150886	0.00150886
-67	-0.00085041	-0.00085041
-66	-0.00014719	-0.00014719
-65	0.00111979	0.00111979
-64	-0.00169340	-0.00169340
-63	0.00164340	0.00164340
-62	-0.00096525	-0.00096525
-61	-0.00009799	-0.00009799
-60	0.00115996	0.00115996
-59	-0.00181230	-0.00181230
-58	0.00179964	0.00179964
-57	-0.00109931	-0.00109931
-56	-0.00003992	-0.00003992
-55	0.00120633	0.00120633
-54	-0.00195147	-0.00195147
-53	0.00198369	0.00198369
-52	-0.00125821	-0.00125821
-51	0.00002980	0.00002980
-50	0.00126057	0.00126057
-49	-0.00211694	-0.00211694
-48	0.00220417	0.00220417
-47	-0.00144995	-0.00144995
-46	0.00011524	0.00011524
-45	0.00132496	0.00132496
-44	-0.00231737	-0.00231737
-43	0.00247368	0.00247368
-42	-0.00168643	-0.00168643
